Dia;Mes;Año;Fecha;Tmax;Tmin;PP
23;5;1997;23/5/1997;8,3;4,6;0
24;5;1997;24/5/1997;14,4;0,1;0
25;5;1997;25/5/1997;15,2;0,1;0
26;5;1997;26/5/1997;10,4;6,6;0
27;5;1997;27/5/1997;17,9;6,1;0
28;5;1997;28/5/1997;12,5;2;0
29;5;1997;29/5/1997;10,9;8;0
30;5;1997;30/5/1997;15,9;7,8;0
31;5;1997;31/5/1997;11,9;8,8;0
1;6;1997;1/6/1997;15,1;8,7;0
2;6;1997;2/6/1997;18,1;2,6;0
3;6;1997;3/6/1997;15,1;3,9;0
4;6;1997;4/6/1997;21,9;4,1;0
5;6;1997;5/6/1997;22,3;7,8;0,7
6;6;1997;6/6/1997;13,9;7,8;4
7;6;1997;7/6/1997;10,8;6,2;0
8;6;1997;8/6/1997;17,5;-0,3;0
9;6;1997;9/6/1997;19,6;0,6;0
10;6;1997;10/6/1997;30,2;3,7;0
11;6;1997;11/6/1997;22,6;6,7;0
12;6;1997;12/6/1997;25,8;6,1;0
13;6;1997;13/6/1997;24,3;11;0
14;6;1997;14/6/1997;14,2;6;0
15;6;1997;15/6/1997;20,2;2,9;0
16;6;1997;16/6/1997;20;3;0
17;6;1997;17/6/1997;20,1;2,8;0
18;6;1997;18/6/1997;20,5;4,5;0
19;6;1997;19/6/1997;23;5,5;0
20;6;1997;20/6/1997;33,6;5,4;0
21;6;1997;21/6/1997;32,3;10;0
22;6;1997;22/6/1997;27,9;11,2;0
23;6;1997;23/6/1997;32,5;9,3;0
24;6;1997;24/6/1997;19,5;10,4;0
25;6;1997;25/6/1997;17,4;11,6;0
26;6;1997;26/6/1997;15;11;1,5
27;6;1997;27/6/1997;11,2;5,7;2,1
28;6;1997;28/6/1997;7,6;4,9;1
29;6;1997;29/6/1997;13,7;3,4;0
30;6;1997;30/6/1997;17,2;-0,1;0
1;7;1997;1/7/1997;16,4;1,3;0
2;7;1997;2/7/1997;22,3;3,8;0
3;7;1997;3/7/1997;17,6;1,6;0
4;7;1997;4/7/1997;19,4;2,2;0
5;7;1997;5/7/1997;19,8;4,4;0
6;7;1997;6/7/1997;21,4;5,4;0
7;7;1997;7/7/1997;14;8,1;0,2
8;7;1997;8/7/1997;20,2;7,1;0
9;7;1997;9/7/1997;23,6;7,4;0
10;7;1997;10/7/1997;20,7;10;4,3
11;7;1997;11/7/1997;14,7;11,2;0
12;7;1997;12/7/1997;16,1;10,6;0
13;7;1997;13/7/1997;17,1;10,4;0
14;7;1997;14/7/1997;18,7;4,2;0
15;7;1997;15/7/1997;29,6;5,4;0
16;7;1997;16/7/1997;20,5;4,4;0
17;7;1997;17/7/1997;13;8,2;1
18;7;1997;18/7/1997;16;7,5;0
19;7;1997;19/7/1997;12,6;7,5;0
20;7;1997;20/7/1997;16,9;0,3;0
21;7;1997;21/7/1997;18,5;-0,5;0
22;7;1997;22/7/1997;21,9;2;0
23;7;1997;23/7/1997;21,9;5,5;0
24;7;1997;24/7/1997;24,4;10,1;0
25;7;1997;25/7/1997;25,2;8,5;0
26;7;1997;26/7/1997;27,8;9,1;0
27;7;1997;27/7/1997;29,6;10,2;0
28;7;1997;28/7/1997;30,5;10,1;0
29;7;1997;29/7/1997;28,3;10,1;0
30;7;1997;30/7/1997;27,8;10,6;0
31;7;1997;31/7/1997;26;14,6;0
1;8;1997;1/8/1997;18;11,5;0
2;8;1997;2/8/1997;15,9;8,2;0
3;8;1997;3/8/1997;11,9;7,2;4,5
4;8;1997;4/8/1997;9;3,1;4
5;8;1997;5/8/1997;5,7;1,3;0
6;8;1997;6/8/1997;7,6;4,3;0
7;8;1997;7/8/1997;14;5;0
8;8;1997;8/8/1997;13,5;2;0
9;8;1997;9/8/1997;18,5;1,5;0
10;8;1997;10/8/1997;16,6;2,2;0
11;8;1997;11/8/1997;26,5;2,8;0
12;8;1997;12/8/1997;24,7;5,8;0
13;8;1997;13/8/1997;27;9,2;0
14;8;1997;14/8/1997;30,7;9,6;0
15;8;1997;15/8/1997;29,1;10,4;0
16;8;1997;16/8/1997;26,7;11,3;0
17;8;1997;17/8/1997;35,7;12,1;0
18;8;1997;18/8/1997;34,7;19,4;0
19;8;1997;19/8/1997;19,8;8,4;0
20;8;1997;20/8/1997;11,4;7;2
21;8;1997;21/8/1997;10,7;6,9;0
22;8;1997;22/8/1997;8,9;4,4;0
23;8;1997;23/8/1997;15,3;4,5;0
24;8;1997;24/8/1997;22,4;1,2;0
25;8;1997;25/8/1997;26,1;5,8;0
26;8;1997;26/8/1997;28,5;6,8;0
27;8;1997;27/8/1997;30,6;11,5;0
28;8;1997;28/8/1997;30,2;13,5;0
29;8;1997;29/8/1997;31,6;14,3;0
30;8;1997;30/8/1997;32,1;13,6;0
31;8;1997;31/8/1997;24,3;15;0
1;9;1997;1/9/1997;25;10,4;0
2;9;1997;2/9/1997;21,7;12,1;0
3;9;1997;3/9/1997;27,8;6,9;0
4;9;1997;4/9/1997;31,4;9,4;0
5;9;1997;5/9/1997;30,9;14,1;0
6;9;1997;6/9/1997;29,7;16,9;0
7;9;1997;7/9/1997;36,4;15,5;0
8;9;1997;8/9/1997;35,5;19,9;0
9;9;1997;9/9/1997;25,2;13,2;0
10;9;1997;10/9/1997;15,5;10,8;1,8
11;9;1997;11/9/1997;15,5;9,2;0
12;9;1997;12/9/1997;27,8;4,8;0
13;9;1997;13/9/1997;24,4;10;0
14;9;1997;14/9/1997;22;10,6;0
15;9;1997;15/9/1997;23,3;9,1;0
16;9;1997;16/9/1997;24,7;8;0
17;9;1997;17/9/1997;27,9;10,2;0
18;9;1997;18/9/1997;25,6;11,1;0
19;9;1997;19/9/1997;28,1;10,5;0
20;9;1997;20/9/1997;22,2;16;0
21;9;1997;21/9/1997;24,3;7,7;0
22;9;1997;22/9/1997;26,6;2;0
23;9;1997;23/9/1997;30,2;10,7;0
24;9;1997;24/9/1997;30;13,8;0
25;9;1997;25/9/1997;21,1;11,4;5,5
26;9;1997;26/9/1997;14;10,1;1,3
27;9;1997;27/9/1997;26,2;11,1;0
28;9;1997;28/9/1997;26;12,4;0
29;9;1997;29/9/1997;23,2;15,3;0
30;9;1997;30/9/1997;25,7;13,9;0
1;10;1997;1/10/1997;25,6;10,5;0
2;10;1997;2/10/1997;24,2;6,9;0
3;10;1997;3/10/1997;27,2;9,4;0
4;10;1997;4/10/1997;33,3;11;0
5;10;1997;5/10/1997;23,1;12,4;0
6;10;1997;6/10/1997;16,3;7,4;0
7;10;1997;7/10/1997;20;10,7;0
8;10;1997;8/10/1997;25,6;8;0
9;10;1997;9/10/1997;31,4;10,6;0
10;10;1997;10/10/1997;34,1;12,8;0
11;10;1997;11/10/1997;35,5;16;0
12;10;1997;12/10/1997;35,8;17,5;0
13;10;1997;13/10/1997;28,7;19,2;0
14;10;1997;14/10/1997;32,5;17;0
15;10;1997;15/10/1997;25,4;18;0
16;10;1997;16/10/1997;18,8;14,2;0
17;10;1997;17/10/1997;19;11,5;0
18;10;1997;18/10/1997;24,3;7,6;0
19;10;1997;19/10/1997;26;14,4;0
20;10;1997;20/10/1997;27;14;0
21;10;1997;21/10/1997;30,5;11,6;0
22;10;1997;22/10/1997;31,4;13,7;0
23;10;1997;23/10/1997;25,9;13,6;2,5
24;10;1997;24/10/1997;27,3;11,2;0
25;10;1997;25/10/1997;31;11,6;0
26;10;1997;26/10/1997;32,1;14;0
27;10;1997;27/10/1997;35,8;16,6;0
28;10;1997;28/10/1997;30;19,5;0
29;10;1997;29/10/1997;21,9;14,6;4,5
30;10;1997;30/10/1997;22,6;12,7;2
31;10;1997;31/10/1997;17,5;11,8;4,5
1;11;1997;1/11/1997;16,2;10,8;0
2;11;1997;2/11/1997;27,2;11,8;0
3;11;1997;3/11/1997;22;15,5;0
4;11;1997;4/11/1997;24;14,4;0
5;11;1997;5/11/1997;27,4;15,6;0
6;11;1997;6/11/1997;29;16,6;0
7;11;1997;7/11/1997;23,4;19,2;0
8;11;1997;8/11/1997;34;17,3;0
9;11;1997;9/11/1997;33,2;19,2;33,5
10;11;1997;10/11/1997;33,1;16,7;0
11;11;1997;11/11/1997;34,8;18,2;0
12;11;1997;12/11/1997;29,6;18,7;11
13;11;1997;13/11/1997;21,2;12,3;0
14;11;1997;14/11/1997;25,1;9,3;0
15;11;1997;15/11/1997;27,9;10,4;0
16;11;1997;16/11/1997;29,3;14,4;0
17;11;1997;17/11/1997;22,4;17;1,3
18;11;1997;18/11/1997;23,8;15,2;0
19;11;1997;19/11/1997;25;15,3;0
20;11;1997;20/11/1997;28,5;14,6;0
21;11;1997;21/11/1997;25;15,7;0
22;11;1997;22/11/1997;28,9;17,3;0
23;11;1997;23/11/1997;31,5;15,8;1,5
24;11;1997;24/11/1997;25,6;17,3;12
25;11;1997;25/11/1997;26,7;14,6;0
26;11;1997;26/11/1997;28,3;14,7;10
27;11;1997;27/11/1997;24,6;17,6;0,4
28;11;1997;28/11/1997;26;12,6;0
29;11;1997;29/11/1997;29;16,2;0
30;11;1997;30/11/1997;28,7;12,7;28,5
1;12;1997;1/12/1997;26,2;9,7;0
2;12;1997;2/12/1997;29;12,1;0
3;12;1997;3/12/1997;28,2;16,3;1
4;12;1997;4/12/1997;25,9;16,8;0
5;12;1997;5/12/1997;27,5;17,7;0
6;12;1997;6/12/1997;28,5;16,6;0
7;12;1997;7/12/1997;31,1;17,4;1,2
8;12;1997;8/12/1997;28,5;18,9;0
9;12;1997;9/12/1997;29,9;15,7;0
10;12;1997;10/12/1997;32,5;15,5;0
11;12;1997;11/12/1997;31,5;21,1;0
12;12;1997;12/12/1997;33,2;18,6;0
13;12;1997;13/12/1997;26;19;0
14;12;1997;14/12/1997;27,2;13,2;0
15;12;1997;15/12/1997;30,6;13,5;0
16;12;1997;16/12/1997;28,5;16,5;5,5
17;12;1997;17/12/1997;23,7;17,5;0,3
18;12;1997;18/12/1997;27,7;19,1;0
19;12;1997;19/12/1997;33,9;18,5;1,8
20;12;1997;20/12/1997;32,5;19,8;30
21;12;1997;21/12/1997;26,3;18,1;0
22;12;1997;22/12/1997;29,5;19,2;32,5
23;12;1997;23/12/1997;20,8;15,7;0,4
24;12;1997;24/12/1997;24,5;16,1;0
25;12;1997;25/12/1997;29,5;14,5;0
26;12;1997;26/12/1997;33,6;18;0
27;12;1997;27/12/1997;34,2;20,2;0
28;12;1997;28/12/1997;28,2;20,6;0
29;12;1997;29/12/1997;33,6;21,4;0
30;12;1997;30/12/1997;29,6;21,5;0
31;12;1997;31/12/1997;31,7;18,4;0
1;1;1998;1/1/1998;27,4;19;7
2;1;1998;2/1/1998;21,7;16,8;1,5
3;1;1998;3/1/1998;23,4;16,9;1,5
4;1;1998;4/1/1998;25,9;18,9;1,3
5;1;1998;5/1/1998;32,7;18,6;0
6;1;1998;6/1/1998;32,7;18,1;13,5
7;1;1998;7/1/1998;24,2;17;3,8
8;1;1998;8/1/1998;22,3;15,6;0
9;1;1998;9/1/1998;24,8;16,5;0
10;1;1998;10/1/1998;24,5;17,8;2
11;1;1998;11/1/1998;28;18;27,5
12;1;1998;12/1/1998;28,9;17,8;3,8
13;1;1998;13/1/1998;28,8;15,9;0
14;1;1998;14/1/1998;29,4;18,5;0
15;1;1998;15/1/1998;31;21,1;0
16;1;1998;16/1/1998;31,3;21,1;0
17;1;1998;17/1/1998;31,9;19,4;15,5
18;1;1998;18/1/1998;27,4;18;0
19;1;1998;19/1/1998;29,5;17,8;0
20;1;1998;20/1/1998;32,1;19,5;0,7
21;1;1998;21/1/1998;33,5;19,2;0
22;1;1998;22/1/1998;24,6;17,2;25,5
23;1;1998;23/1/1998;23,6;15,2;1
24;1;1998;24/1/1998;25,2;17,9;2,4
25;1;1998;25/1/1998;26,7;18,9;0
26;1;1998;26/1/1998;30,3;19,1;0
27;1;1998;27/1/1998;32,6;22;30
28;1;1998;28/1/1998;26,5;15,9;9,5
29;1;1998;29/1/1998;21,9;13,9;5,5
30;1;1998;30/1/1998;24,3;15;4
31;1;1998;31/1/1998;26,7;16,9;0
1;2;1998;1/2/1998;29;13,7;0
2;2;1998;2/2/1998;30,3;16,8;0
3;2;1998;3/2/1998;30,5;18,9;0,7
4;2;1998;4/2/1998;22,3;15,6;1,7
5;2;1998;5/2/1998;26,1;15,3;0
6;2;1998;6/2/1998;26,3;18,1;0,6
7;2;1998;7/2/1998;23,3;18,1;3,9
8;2;1998;8/2/1998;26;18,2;4
9;2;1998;9/2/1998;27,5;17,2;9,9
10;2;1998;10/2/1998;21,2;13,6;0
11;2;1998;11/2/1998;20;15;0
12;2;1998;12/2/1998;22,7;14,5;1,3
13;2;1998;13/2/1998;23,2;13,8;1,2
14;2;1998;14/2/1998;25,3;15,6;0
15;2;1998;15/2/1998;27,6;17;0
16;2;1998;16/2/1998;29,2;17,8;0
17;2;1998;17/2/1998;30,2;17,8;0
18;2;1998;18/2/1998;25,8;18;0
19;2;1998;19/2/1998;21,3;16,9;0,7
20;2;1998;20/2/1998;20,1;15,9;8
21;2;1998;21/2/1998;17,5;14,2;3
22;2;1998;22/2/1998;19,6;14;4,8
23;2;1998;23/2/1998;24,2;15,3;0
24;2;1998;24/2/1998;24,3;17;0
25;2;1998;25/2/1998;25,4;17,4;1,3
26;2;1998;26/2/1998;22,7;18,1;9,7
27;2;1998;27/2/1998;19,2;17;0
28;2;1998;28/2/1998;26,4;13,2;0
1;3;1998;1/3/1998;27,3;13,3;0
2;3;1998;2/3/1998;28,7;13,4;0
3;3;1998;3/3/1998;29,7;18,1;0
4;3;1998;4/3/1998;31,7;17,1;0
5;3;1998;5/3/1998;32;19,3;3
6;3;1998;6/3/1998;30,5;21,2;0
7;3;1998;7/3/1998;27,5;20;28,5
8;3;1998;8/3/1998;25,3;17;6,5
9;3;1998;9/3/1998;24,9;17,6;5,4
10;3;1998;10/3/1998;22,4;12,4;24,5
11;3;1998;11/3/1998;12,4;8,6;3,5
12;3;1998;12/3/1998;18,7;8,6;0,4
13;3;1998;13/3/1998;20,5;11,4;0
14;3;1998;14/3/1998;19,9;13,4;4,3
15;3;1998;15/3/1998;15,5;13;6,5
16;3;1998;16/3/1998;19,5;12,9;0
17;3;1998;17/3/1998;22,4;13,4;5
18;3;1998;18/3/1998;23,4;15,5;0
19;3;1998;19/3/1998;23,4;15,8;0
20;3;1998;20/3/1998;25;17,6;0
21;3;1998;21/3/1998;27,6;17,9;3,9
22;3;1998;22/3/1998;26,5;17,6;0,2
23;3;1998;23/3/1998;23;17,7;5,5
24;3;1998;24/3/1998;25;18,5;20
25;3;1998;25/3/1998;20,4;12,8;3,5
26;3;1998;26/3/1998;17,5;11,4;0,5
27;3;1998;27/3/1998;22,6;13,3;0
28;3;1998;28/3/1998;20;15,1;1,3
29;3;1998;29/3/1998;17,6;13,8;0,3
30;3;1998;30/3/1998;23,5;12,3;0
31;3;1998;31/3/1998;24,5;11,9;21
1;4;1998;1/4/1998;19;15,4;2,5
2;4;1998;2/4/1998;23,1;13,8;0
3;4;1998;3/4/1998;20,2;14,3;0
4;4;1998;4/4/1998;19,9;10,2;0
5;4;1998;5/4/1998;22,1;14,2;0
6;4;1998;6/4/1998;17,7;11,6;0
7;4;1998;7/4/1998;23,2;13;2
8;4;1998;8/4/1998;19;12,5;0
9;4;1998;9/4/1998;21,2;11,5;0,2
10;4;1998;10/4/1998;26,1;13,5;0
11;4;1998;11/4/1998;27;16,2;0
12;4;1998;12/4/1998;24,3;15,5;1,5
13;4;1998;13/4/1998;19,4;17,6;6,3
14;4;1998;14/4/1998;23;16,7;13
15;4;1998;15/4/1998;18,7;15,6;10,5
16;4;1998;16/4/1998;16,6;13,4;6,2
17;4;1998;17/4/1998;19,5;9,9;0
18;4;1998;18/4/1998;20,2;7,9;0
19;4;1998;19/4/1998;21;8;0
20;4;1998;20/4/1998;21,6;12,4;0
21;4;1998;21/4/1998;22,6;9,9;0
22;4;1998;22/4/1998;24,5;10,4;0
23;4;1998;23/4/1998;22,9;14,1;0,8
24;4;1998;24/4/1998;17,7;14,9;3,8
25;4;1998;25/4/1998;18,4;14,2;5,6
26;4;1998;26/4/1998;19,9;12,2;0,2
27;4;1998;27/4/1998;19,6;13,1;1,2
28;4;1998;28/4/1998;13,6;7,8;0
29;4;1998;29/4/1998;16,1;6,6;0
30;4;1998;30/4/1998;14,5;5,2;0
1;5;1998;1/5/1998;17,5;9,1;0
2;5;1998;2/5/1998;14,2;10,2;0
3;5;1998;3/5/1998;16;9;0
4;5;1998;4/5/1998;18,4;7,6;0
5;5;1998;5/5/1998;16,8;10,2;0
6;5;1998;6/5/1998;21;5,6;0
7;5;1998;7/5/1998;22;10,4;0
8;5;1998;8/5/1998;23,5;10;0
9;5;1998;9/5/1998;22,5;14,3;0
10;5;1998;10/5/1998;24,4;9;0
11;5;1998;11/5/1998;30,5;10,2;0
12;5;1998;12/5/1998;24,5;15,2;0
13;5;1998;13/5/1998;17,4;15,2;0,6
14;5;1998;14/5/1998;15,6;9,3;17,5
15;5;1998;15/5/1998;12,6;7,5;2,6
16;5;1998;16/5/1998;17,9;3,9;0
17;5;1998;17/5/1998;19,5;20;0
18;5;1998;18/5/1998;21;1,9;0
19;5;1998;19/5/1998;22,7;3;0
20;5;1998;20/5/1998;23,5;4,6;0
21;5;1998;21/5/1998;21,9;6,4;0
22;5;1998;22/5/1998;23,2;9,4;0
23;5;1998;23/5/1998;26;8,6;0
24;5;1998;24/5/1998;23,2;11,6;0
25;5;1998;25/5/1998;22,4;9,1;0
26;5;1998;26/5/1998;17,2;11,4;1,8
27;5;1998;27/5/1998;13,7;8,1;0,2
28;5;1998;28/5/1998;14,9;10;0
29;5;1998;29/5/1998;13,3;5,4;0
30;5;1998;30/5/1998;18,4;2,5;0
31;5;1998;31/5/1998;17,3;4,6;0
1;6;1998;1/6/1998;19;3,7;0
2;6;1998;2/6/1998;18,5;4;0
3;6;1998;3/6/1998;19,6;3,6;0
4;6;1998;4/6/1998;19,7;9,6;0
5;6;1998;5/6/1998;23,2;6,7;0
6;6;1998;6/6/1998;31;6,8;0
7;6;1998;7/6/1998;21,7;10,3;0
8;6;1998;8/6/1998;19;11,5;0
9;6;1998;9/6/1998;20;9;0
10;6;1998;10/6/1998;21,5;12;0,8
11;6;1998;11/6/1998;12,6;6,8;4,5
12;6;1998;12/6/1998;9,3;5,8;1,4
13;6;1998;13/6/1998;8,9;5,9;0,2
14;6;1998;14/6/1998;9,4;6,2;0
15;6;1998;15/6/1998;15,5;6,7;0,5
16;6;1998;16/6/1998;17;7,7;0
17;6;1998;17/6/1998;14;0,3;0
18;6;1998;18/6/1998;15,8;2,3;0
19;6;1998;19/6/1998;17,4;1,6;0
20;6;1998;20/6/1998;17,6;5,4;0
21;6;1998;21/6/1998;16,2;10,2;0
22;6;1998;22/6/1998;18;4,2;0
23;6;1998;23/6/1998;16,5;7;5
24;6;1998;24/6/1998;13,7;7,8;0,2
25;6;1998;25/6/1998;17,9;2,4;0
26;6;1998;26/6/1998;18;2,6;0
27;6;1998;27/6/1998;18,6;1,6;0
28;6;1998;28/6/1998;18,8;2,7;0
29;6;1998;29/6/1998;26,4;5,4;0
30;6;1998;30/6/1998;19;7,7;0
1;7;1998;1/7/1998;15,5;11,9;0
2;7;1998;2/7/1998;18,6;9,7;0
3;7;1998;3/7/1998;21,4;10,3;0
4;7;1998;4/7/1998;21;6,2;0
5;7;1998;5/7/1998;21,3;7,8;0
6;7;1998;6/7/1998;22,6;8,3;0
7;7;1998;7/7/1998;21;9,7;0
8;7;1998;8/7/1998;15,8;10,4;0
9;7;1998;9/7/1998;17,8;6,8;0
10;7;1998;10/7/1998;17,1;6,1;0
11;7;1998;11/7/1998;17,1;2,4;0
12;7;1998;12/7/1998;18,3;6,9;0
13;7;1998;13/7/1998;20;3,5;0
14;7;1998;14/7/1998;20,1;3,5;0
15;7;1998;15/7/1998;22,1;4,9;0
16;7;1998;16/7/1998;23,9;8,2;0
17;7;1998;17/7/1998;23,4;8,7;0
18;7;1998;18/7/1998;21,2;6,8;0
19;7;1998;19/7/1998;20,9;2,8;0
20;7;1998;20/7/1998;27,5;5,1;0
21;7;1998;21/7/1998;21,1;5,2;0
22;7;1998;22/7/1998;18,7;9,3;0
23;7;1998;23/7/1998;14,6;12,5;1
24;7;1998;24/7/1998;12,5;10,4;2
25;7;1998;25/7/1998;19,9;5,8;0
26;7;1998;26/7/1998;20,4;3,7;0
27;7;1998;27/7/1998;24,2;4;0
28;7;1998;28/7/1998;21,6;7,9;0
29;7;1998;29/7/1998;13,6;7,9;0
30;7;1998;30/7/1998;19,2;8,6;0
31;7;1998;31/7/1998;19,1;8,7;0
1;8;1998;1/8/1998;22,5;3;0
2;8;1998;2/8/1998;22;4,6;0
3;8;1998;3/8/1998;21,5;5,5;0
4;8;1998;4/8/1998;22;6,7;0
5;8;1998;5/8/1998;18,6;6,7;0
6;8;1998;6/8/1998;18,5;6;0
7;8;1998;7/8/1998;22,5;6,6;0
8;8;1998;8/8/1998;24,4;7,1;0
9;8;1998;9/8/1998;22,4;8,5;0
10;8;1998;10/8/1998;23,3;10,1;0
11;8;1998;11/8/1998;17;8,5;2,6
12;8;1998;12/8/1998;12,3;7,2;0,4
13;8;1998;13/8/1998;14,6;8,6;0
14;8;1998;14/8/1998;22,7;3,5;0
15;8;1998;15/8/1998;25,2;1,8;0
16;8;1998;16/8/1998;23,3;4,5;0
17;8;1998;17/8/1998;24,2;5,2;0
18;8;1998;18/8/1998;20;10,5;0
19;8;1998;19/8/1998;24,9;4,9;0
20;8;1998;20/8/1998;15,2;7;3,5
21;8;1998;21/8/1998;10,2;5,6;0
22;8;1998;22/8/1998;9,5;6,1;0
23;8;1998;23/8/1998;17,1;8,1;0
24;8;1998;24/8/1998;12,7;5,1;5,4
25;8;1998;25/8/1998;9,3;7,4;6,8
26;8;1998;26/8/1998;17,5;1,4;0
27;8;1998;27/8/1998;19,9;0,5;0
28;8;1998;28/8/1998;22,4;3;0
29;8;1998;29/8/1998;22,3;5,3;0
30;8;1998;30/8/1998;21,8;4,5;0
31;8;1998;31/8/1998;24,3;6,2;0
1;9;1998;1/9/1998;30;7,6;0
2;9;1998;2/9/1998;26,8;9,9;0
3;9;1998;3/9/1998;18,1;9;0
4;9;1998;4/9/1998;14,8;10,5;7,8
5;9;1998;5/9/1998;18;9,1;0
6;9;1998;6/9/1998;18,5;10,9;0
7;9;1998;7/9/1998;23;5,4;0
8;9;1998;8/9/1998;24,2;7,6;0
9;9;1998;9/9/1998;20,3;10;0
10;9;1998;10/9/1998;27,1;7,4;0
11;9;1998;11/9/1998;31,8;10,2;0
12;9;1998;12/9/1998;30,3;11,2;0
13;9;1998;13/9/1998;21,4;11,3;0
14;9;1998;14/9/1998;21,2;9,3;0
15;9;1998;15/9/1998;23,6;6,1;0
16;9;1998;16/9/1998;26,6;8,3;0
17;9;1998;17/9/1998;30,5;11,9;5,7
18;9;1998;18/9/1998;20,3;5,5;4
19;9;1998;19/9/1998;6,7;1,9;0
20;9;1998;20/9/1998;14,8;3,3;0
21;9;1998;21/9/1998;18;0,3;0
22;9;1998;22/9/1998;22;2;0
23;9;1998;23/9/1998;25,1;6,2;0
24;9;1998;24/9/1998;21;13,6;0
25;9;1998;25/9/1998;26;9,5;0
26;9;1998;26/9/1998;32,7;9,9;0
27;9;1998;27/9/1998;23,8;9,1;0
28;9;1998;28/9/1998;15,6;6,2;0
29;9;1998;29/9/1998;21,4;5;0
30;9;1998;30/9/1998;24;5,8;0
1;10;1998;1/10/1998;25,2;6,7;0
2;10;1998;2/10/1998;25,1;11,9;0
3;10;1998;3/10/1998;28,5;8,8;0
4;10;1998;4/10/1998;34;11,5;0
5;10;1998;5/10/1998;25;10,7;0
6;10;1998;6/10/1998;24;6,9;0
7;10;1998;7/10/1998;24;7,7;0
8;10;1998;8/10/1998;28;7,3;0
9;10;1998;9/10/1998;28,8;9,6;0
10;10;1998;10/10/1998;33,6;12,5;0
11;10;1998;11/10/1998;30;12,5;0
12;10;1998;12/10/1998;27,2;12,8;0
13;10;1998;13/10/1998;25,6;18,2;35
14;10;1998;14/10/1998;18,2;15,2;34
15;10;1998;15/10/1998;19,6;13,8;12
16;10;1998;16/10/1998;26,8;11;0
17;10;1998;17/10/1998;27;12,8;0
18;10;1998;18/10/1998;26,5;14,8;0
19;10;1998;19/10/1998;28,6;13,4;0
20;10;1998;20/10/1998;31,2;14,2;0
21;10;1998;21/10/1998;31;14,9;0
22;10;1998;22/10/1998;32,2;16,1;0
23;10;1998;23/10/1998;25,2;13,2;24
24;10;1998;24/10/1998;15,9;11,4;2,8
